"isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"http://pt.wikipedia.org/wiki/Grupo_Mowa","","","","","","","","","","","","Grupo Mowa","Mowa Mobile Wireless Applications",""
"http://pt.wikipedia.org/wiki/Banco_Carregosa","","","","","","","","","","","","Banco Carregosa","Banco Carregosa",""
"http://pt.wikipedia.org/wiki/After_the_Fire","","","","","","","","","","","","After the Fire","After the Fire",""
"http://pt.wikipedia.org/wiki/Jammil_e_uma_Noites","","","","","","","","","","","","Jammil e uma Noites","Jammil e Uma Noites",""
"http://pt.wikipedia.org/wiki/Solidariedade_(Ucrânia)","","","","","","","","","","","","Solidariedade (Ucrânia)","Solidariedade;;Солідарність",""
"http://pt.wikipedia.org/wiki/VTV_(Santa_Rita)","","","","","","","","","","","","VTV (Santa Rita)","VTV",""
"http://pt.wikipedia.org/wiki/The_Baggios","","","","","","","","","","","","The Baggios","The Baggios",""
"http://pt.wikipedia.org/wiki/Disney_Channel_América_Latina","","","","","","","","","","","","Disney Channel América Latina","Disney Channel América;;Disney Channel América Latina",""
"http://pt.wikipedia.org/wiki/OCTO","","","","","","","","","","","","OCTO","OCTO",""
"http://pt.wikipedia.org/wiki/Porcelana_Rebis","","","","","","","","","","","","Porcelana Rebis","Porcelana Rebis",""
"http://pt.wikipedia.org/wiki/Instituto_de_Altos_Estudos_da_Força_Aérea","","","","","","IAEFA","","","","","","Instituto de Altos Estudos da Força Aérea","Instituto de Altos Estudos da Força Aérea",""
"http://pt.wikipedia.org/wiki/Crow_(banda)","","","","","","","","","","","","Crow (banda)","Crow",""
"http://pt.wikipedia.org/wiki/Greifswalder_SV_04","","","","","","","","","","","","Greifswalder SV 04","Greifswalder SV 04",""
"http://pt.wikipedia.org/wiki/Bucks_Fizz","","","","","","","","","","","","Bucks Fizz","Bucks Fizz",""
"http://pt.wikipedia.org/wiki/The_Hollies","","","","","","","","","","","","The Hollies","The Hollies",""
"http://pt.wikipedia.org/wiki/Lemaitre(banda)","","","","","","","","","","","","Lemaitre(banda)","Lemaitre",""
"http://pt.wikipedia.org/wiki/Business_Objects","","","","","","","","","","","","Business Objects","Business Objects SA",""
"http://pt.wikipedia.org/wiki/BB-CU_Football_Club","","","","","","","","","","","","BB-CU Football Club","BB-CU Football Club",""
"http://pt.wikipedia.org/wiki/Universidade_Nacional_de_Educação_de_Gwangju","","","","","","","","","","","","Universidade Nacional de Educação de Gwangju","Universidade Nacional de Educação de Gwangju",""
"http://pt.wikipedia.org/wiki/Associação_Desportiva_Guarabira","","","","","","Desportiva, Guarabira, Guará, Azulão do Brejo","","","","","","Associação Desportiva Guarabira","Desportiva Guarabira",""
"http://pt.wikipedia.org/wiki/Rainha_das_Rainhas_do_Carnaval_de_Belém","","","","","","","","","","","","Rainha das Rainhas do Carnaval de Belém","Rainha das Rainhas",""
"http://pt.wikipedia.org/wiki/31_de_Março_(escola_de_samba)","","","","","","","","","","","","31 de Março (escola de samba)","31 de Março",""
"http://pt.wikipedia.org/wiki/Gianlorenzo_Schettino_Livraria_Editora","","","","","","","","","","","","Gianlorenzo Schettino Livraria Editora","Gianlorenzo Schettino Livraria Editora",""
"http://pt.wikipedia.org/wiki/O_Terno","","","","","","","","","","","","O Terno","O Terno",""
"http://pt.wikipedia.org/wiki/Televisão_de_Moçambique","","","","","","","","","","","","Televisão de Moçambique","TVM;;Televisão de Moçambique",""
"http://pt.wikipedia.org/wiki/Vekoma","","","","","","","","","","","","Vekoma","Vekoma Rides Manufacturing",""
"http://pt.wikipedia.org/wiki/SESI_Rio","SESI Rio","","","","","","","","","","","SESI Rio","Serviço Social da Indústria do Rio de Janeiro",""
"http://pt.wikipedia.org/wiki/Bonitto_Atlético_Clube","","","","","","BAC","","","","","","Bonitto Atlético Clube","Bonitto (BAC)",""
"http://pt.wikipedia.org/wiki/Indera_Sports_Club","","","","","","","","","","","","Indera Sports Club","Indera Sports Club",""
"http://pt.wikipedia.org/wiki/39.ª_Divisão_(Japão)","","","","","","","","","","","","39.ª Divisão (Japão)","39ª Divisão de Infantaria",""
"http://pt.wikipedia.org/wiki/Nippon_TV","","","","","","","","","","","","Nippon TV","Nippon TV;;Nippon Television Network Corporation",""
"http://pt.wikipedia.org/wiki/Skamoondongos","","","","","","","","","","","","Skamoondongos","Skamoondongos",""
"http://pt.wikipedia.org/wiki/Rinópolis_Futebol_Clube","","","","","","","","","","","","Rinópolis Futebol Clube","Rinópolis F.C.;;Rinópolis Futebol Clube",""
"http://pt.wikipedia.org/wiki/Eleição_municipal_de_Fortaleza_em_2012","","","","","","","","","","","","Eleição municipal de Fortaleza em 2012","",""
"http://pt.wikipedia.org/wiki/Ginásio_de_Esportes_Belim_Carolo","","","","","","Benim Carolo","","","","","","Ginásio de Esportes Belim Carolo","Ginásio de Esportes Belin Carolo",""
"http://pt.wikipedia.org/wiki/Western_New_York_Flash","","","","","","","","","","","","Western New York Flash","Western New York Flash;;Western New York Flash Football Club",""
"http://pt.wikipedia.org/wiki/Escola_de_Combate_da_Guarda_Nacional_Sueca","","","","","","","","","","","","Escola de Combate da Guarda Nacional Sueca","",""
"http://pt.wikipedia.org/wiki/Amazon_Sat","","","","","","","","","","","","Amazon Sat","(Amazônia Cabo Ltda.);;Amazon Sat",""
"http://pt.wikipedia.org/wiki/Iraty_Sport_Club","","","","","","Azulão, ISC","","","","","","Iraty Sport Club","Iraty Sport Club",""
"http://pt.wikipedia.org/wiki/Campinho_Imperial","","","","","","","","","","","","Campinho Imperial","Campinho Imperial",""
"http://pt.wikipedia.org/wiki/Marituba_Esporte_Clube","","","","","","","","","","","","Marituba Esporte Clube","Marituba;;Marituba Esporte Clube",""
"http://pt.wikipedia.org/wiki/Esporte_Clube_Corintians_(Casa_Branca)","","","","","","Corintians de Casa Branca","","","","","","Esporte Clube Corintians (Casa Branca)","E.C. Corintians;;Esporte Clube Corintians",""
"http://pt.wikipedia.org/wiki/Bem_Brasuca","","","","","","","","","","","","Bem Brasuca","Bem Brasuca",""
"http://pt.wikipedia.org/wiki/Rádio_Pérola_FM","","","","","","","","","","","","Rádio Pérola FM","Rádio Pérola FM;;Rádio Pérola LTDA",""
"http://pt.wikipedia.org/wiki/Panathlitikos_Omilos_Atsaleniou","","","","","","","","","","","","Panathlitikos Omilos Atsaleniou","Atsalenios",""
"http://pt.wikipedia.org/wiki/Fleet_Foxes","","","","","","","","","","","","Fleet Foxes","Fleet Foxes",""
"http://pt.wikipedia.org/wiki/Galeria_do_Ritmo","","","","","","","","","","","","Galeria do Ritmo","Galeria do Ritmo",""
"http://pt.wikipedia.org/wiki/Lista_de_membros_de_Annihilator","","","","","","","","","","","","Lista de membros de Annihilator","Annihilator",""
"http://pt.wikipedia.org/wiki/Smile_(banda)","","","","","","","","","","","","Smile (banda)","Smile",""
"http://pt.wikipedia.org/wiki/Love_Spit_Love","","","","","","","","","","","","Love Spit Love","Love Spit Love",""
"http://pt.wikipedia.org/wiki/Dijkse_Boys","","","","","","","","","","","","Dijkse Boys","Dijkse Boys;;Voetbalvereniging Dijkse Boys",""
"http://pt.wikipedia.org/wiki/Fundação_Roberto_Marinho","","","","","","","","","","","","Fundação Roberto Marinho","Fundação Roberto Marinho",""
"http://pt.wikipedia.org/wiki/Animal_Liberation_Front","ALF","","","","","","","","","","","Animal Liberation Front","Animal Liberation Front",""
"http://pt.wikipedia.org/wiki/Universidade_Federal_do_Estado_do_Rio_de_Janeiro","","","","","","UNIRIO","","","","","","Universidade Federal do Estado do Rio de Janeiro","Universidade Federal do Estado do Rio de Janeiro",""
"http://pt.wikipedia.org/wiki/Rádio_Globo_Curitiba","","","","","","","","Rádio Iguaçu AM","","","","Rádio Globo Curitiba","Rádio Globo Curitiba;;Rádio Rio Verde Ltda.",""
"http://pt.wikipedia.org/wiki/Avalon_(banda)","","","","","","","","","","","","Avalon (banda)","Avalon",""
"http://pt.wikipedia.org/wiki/NK_Olimpija_Ljubljana_(extinto)","","","","","","","","","","","","NK Olimpija Ljubljana (extinto)","Nogometni Klub Olimpija Ljubljana;;Olimpija Ljubljana",""
"http://pt.wikipedia.org/wiki/Gaelic_Storm","","","","","","","","","","","","Gaelic Storm","Gaelic Storm",""
"http://pt.wikipedia.org/wiki/The_Monkees","","","","","","","","","","","","The Monkees","The Monkees",""
"http://pt.wikipedia.org/wiki/Rádio_UFPI_FM","","","","","","","","","","","","Rádio UFPI FM","Rádio UFPI FM;;Rádio UFPI FM Ltda.",""
"http://pt.wikipedia.org/wiki/Def_Leppard","","","","","","","","","","","","Def Leppard","Def Leppard",""
"http://pt.wikipedia.org/wiki/Rádio_Imperial_FM","","","","","","","","","","","","Rádio Imperial FM","Rádio Imperial FM Ltda.;;Rádio Novo Tempo",""
"http://pt.wikipedia.org/wiki/Esquerda_Galega","","","","","","","","","","","","Esquerda Galega","Esquerda Galega",""
"http://pt.wikipedia.org/wiki/Mohammedan_Sporting_Club_(Rangamati)","","","","","","","","","","","","Mohammedan Sporting Club (Rangamati)","Mohammedan Sporting Club (Rangamati)",""
"http://pt.wikipedia.org/wiki/Ortronics","","","","","","","","","","","","Ortronics","Ortronics",""
"http://pt.wikipedia.org/wiki/Adrenalin_O.D.","","","","","","","","","","","","Adrenalin O.D.","Adrenalin O.D.",""
"http://pt.wikipedia.org/wiki/Critical_Mass","","","","","","","","","","","","Critical Mass","Critical Mass",""
"http://pt.wikipedia.org/wiki/Canvas_Solaris","","","","","","","","","","","","Canvas Solaris","Canvas Solaris",""
"http://pt.wikipedia.org/wiki/Mangueira_do_Amanhã","","","","","","","","","","","","Mangueira do Amanhã","Mangueira do Amanhã",""
"http://pt.wikipedia.org/wiki/İnter_Peşəkar_İdman_Klubu","","","","","","","","","","","","İnter Peşəkar İdman Klubu","Inter Baku;;İnter Bakı Peşəkar İdman Klubu",""
"http://pt.wikipedia.org/wiki/Associação_Desportiva_América_de_Russas","","","","","","América de Russas","","","","","","Associação Desportiva América de Russas","Associação Desportiva América de Russas",""
"http://pt.wikipedia.org/wiki/Projeto_TAMAR","","","","","","","","","","","","Projeto TAMAR","Projeto Tamar",""
"http://pt.wikipedia.org/wiki/SV_Feldkirchen","","","","","","","","","","","","SV Feldkirchen","Feldkirchen;;SV Feldkirchen",""
"http://pt.wikipedia.org/wiki/Venomous_Vipers_Football_Club","","","","","","","","","","","","Venomous Vipers Football Club","Venomous Vipers Football Club",""
"http://pt.wikipedia.org/wiki/Faculdades_de_Campinas","","","","","","FACAMP","","","","","","Faculdades de Campinas","Faculdades de Campinas",""
"http://pt.wikipedia.org/wiki/Abaeté_Futebol_Clube","","","","","","","","","","","","Abaeté Futebol Clube","Abaeté;;Abaeté Futebol Clube",""
"http://pt.wikipedia.org/wiki/The_Iron_Maidens","","","","","","","","","","","","The Iron Maidens","The Iron Maidens",""
"http://pt.wikipedia.org/wiki/Universidade_Estadual_do_Piauí","","","","","","UESPI","","","","","","Universidade Estadual do Piauí","Universidade Estadual do Piauí",""
"http://pt.wikipedia.org/wiki/Baroness","","","","","","","","","","","","Baroness","Baroness",""
"http://pt.wikipedia.org/wiki/Santo_André_Transportes","","","","","","","","","","","","Santo André Transportes","Santo André Transportes",""
"http://pt.wikipedia.org/wiki/Meninos_Levados_da_Praça_14_de_Janeiro","","","","","","","","","","","","Meninos Levados da Praça 14 de Janeiro","Gres Meninos Levados",""
"http://pt.wikipedia.org/wiki/Rádio_Globo_Itapetininga","","","","","","","","Rádio Clube","","","","Rádio Globo Itapetininga","Rádio Clube de Itapetininga Ltda.;;Rádio Globo Itapetininga",""
"http://pt.wikipedia.org/wiki/Celtic_Woman","","","","","","","","","","","","Celtic Woman","Celtic Woman",""
"http://pt.wikipedia.org/wiki/Riva","","","","","","","","","","","","Riva","RSN Metais;;Riva",""
"http://pt.wikipedia.org/wiki/Araguaia_Atlético_Clube","","","","","","Pantera do Vale","","","","","","Araguaia Atlético Clube","Araguaia",""
"http://pt.wikipedia.org/wiki/WBQM-LP","","","","","","","","","","","","WBQM-LP","WBQM-LP",""
"http://pt.wikipedia.org/wiki/Black_&_Veatch","","","","","","","","","","","","Black & Veatch","Black & Veatch",""
"http://pt.wikipedia.org/wiki/Os_Comanches","","","","","","","","","","","","Os Comanches","Os Comanches",""
"http://pt.wikipedia.org/wiki/Centro_Universitário_Padre_Anchieta","","","","","","UNIANCHIETA","","","","","","Centro Universitário Padre Anchieta","Centro Universitário Padre Anchieta",""
"http://pt.wikipedia.org/wiki/Pink_Martini","","","","","","","","","","","","Pink Martini","Pink Martini",""
"http://pt.wikipedia.org/wiki/Club_Atlético_España_de_Cueto","","","","","","","","","","","","Club Atlético España de Cueto","Club Atlético España de Cueto;;España de Cueto",""
"http://pt.wikipedia.org/wiki/Associação_Atlética_Celeste","","","","","","","","","","","","Associação Atlética Celeste","Celeste",""
"http://pt.wikipedia.org/wiki/Clube_Desportivo_de_Santa_Cruz","","","","","","","","","","","","Clube Desportivo de Santa Cruz","Clube Desportivo de Santa Cruz",""
"http://pt.wikipedia.org/wiki/The_Chi-Lites","","","","","","","","","","","","The Chi-Lites","The Chi-Lites",""
"http://pt.wikipedia.org/wiki/Miss_Mundo_Ilhabela","","","","","","","","","","","","Miss Mundo Ilhabela","Miss Mundo Ilhabela",""
"http://pt.wikipedia.org/wiki/Ambergris_Turquoise","","","","","","","","","","","","Ambergris Turquoise","Ambergris Turquoise",""
"http://pt.wikipedia.org/wiki/Sport_Club_Corinthians_de_Marília","","","","","","","","","","","","Sport Club Corinthians de Marília","Corinthians de Marília;;Sport Club Corinthians de Marília",""
"http://pt.wikipedia.org/wiki/Aliança_dos_Verdes","","","","","","","","Gröna Förbundet;;Vihreä liitto","","","","Aliança dos Verdes","Aliança dos Verdes",""
"http://pt.wikipedia.org/wiki/Feeder","","","","","","","","","","","","Feeder","Feeder",""
"http://pt.wikipedia.org/wiki/Marvel_Entertainment","","","","","","","","","","","","Marvel Entertainment","Marvel Entertainment",""
"http://pt.wikipedia.org/wiki/Unidos_da_Ponte","","","","","","","","","","","","Unidos da Ponte","Unidos da Ponte",""
"http://pt.wikipedia.org/wiki/Garforth_Town_Association_Football_Club","","","","","","The Miners","","","","","","Garforth Town Association Football Club","Football Club;;Garforth Town;;Garforth Town Association",""
"http://pt.wikipedia.org/wiki/Unidos_de_Planaltina","","","","","","","","","","","","Unidos de Planaltina","Planaltina",""
"http://pt.wikipedia.org/wiki/Bendix_Corporation","","","","","","","","","","","","Bendix Corporation","Bendix Corporation",""
"http://pt.wikipedia.org/wiki/Clube_de_Natação_e_Regatas_São_Salvador","","","","","","","","","","","","Clube de Natação e Regatas São Salvador","São Salvador",""
"http://pt.wikipedia.org/wiki/Clube_Atlético_do_Porto","","","","","","Gavião do Agreste, Tricolor do Agreste","","","","","","Clube Atlético do Porto","Clube Atlético do Porto;;Porto-PE",""
"http://pt.wikipedia.org/wiki/Sport_Club_Juiz_de_Fora","","","","","","Periquito da Avenida","","","","","","Sport Club Juiz de Fora","Sport",""
"http://pt.wikipedia.org/wiki/Corpo_da_Gendarmaria_da_República_de_San_Marino","","","","","","","","","","","","Corpo da Gendarmaria da República de San Marino","Corpo da Gendarmaria da República de San Marino",""
"http://pt.wikipedia.org/wiki/Fussballclub_St._Gallen_1879","","","","","","Espen","","","","","","Fussballclub St. Gallen 1879","Fussballclub St. Gallen 1879;;St. Gallen",""
"http://pt.wikipedia.org/wiki/TV_Mania","","","","","","","","","","","","TV Mania","TV Mania",""
"http://pt.wikipedia.org/wiki/2_Live_Crew","","","","","","","","","","","","2 Live Crew","2 Live Crew",""
"http://pt.wikipedia.org/wiki/Frigorífico_Atlético_Clube","","","","","","","","","","","","Frigorífico Atlético Clube","Frigorífico",""
"http://pt.wikipedia.org/wiki/FC_Shakhtyor_Salihorsk","","","","","","","","","","","","FC Shakhtyor Salihorsk","Football Club Shakhtyor Salihorsk;;Shakhtyor Salihorsk",""
"http://pt.wikipedia.org/wiki/Aviação_na_Polícia_Militar_do_Paraná","","","","","","BPMOA","","","","","","Aviação na Polícia Militar do Paraná","Batalhão de Polícia Militarde Operações Aéreas",""
"http://pt.wikipedia.org/wiki/XXI_Corpo_de_Montanha_(Alemanha)","","","","","","XXI. AK","","","","","","XXI Corpo de Montanha (Alemanha)","XXI. Gebirgs-Armeekorps",""
"http://pt.wikipedia.org/wiki/Veranópolis_Esporte_Clube_Recreativo_e_Cultural","","","","","","VECPentacolor","","","","","","Veranópolis Esporte Clube Recreativo e Cultural","Veranópolis",""
"http://pt.wikipedia.org/wiki/Mägo_de_Oz","","","","","","","","","","","","Mägo de Oz","Mägo de Oz",""
