"isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"http://pt.wikipedia.org/wiki/Associação_Jaguaré_Esporte_Clube","","","","","","Tricolor do Norte","","","","","","Associação Jaguaré Esporte Clube","Jaguaré Esporte Clube",""
"http://pt.wikipedia.org/wiki/TV_Jangadeiro","","","","","","","","","","","","TV Jangadeiro","TV Jangadeiro",""
"http://pt.wikipedia.org/wiki/Centro_Universitário_Norte_do_Espírito_Santo","","","","","","CEUNES","","","","","","Centro Universitário Norte do Espírito Santo","Centro Universitário Norte do Espírito Santo",""
"http://pt.wikipedia.org/wiki/HalfNoise","","","","","","","","","","","","HalfNoise","HalfNoise",""
"http://pt.wikipedia.org/wiki/Gazeta_FM","","","","","","","","","","","","Gazeta FM","Fundação Cásper Líbero;;Gazeta FM",""
"http://pt.wikipedia.org/wiki/SIC_Caras","","","","","","","","","","","","SIC Caras","SIC Caras;;Sociedade Independente de Comunicação Caras",""
"http://pt.wikipedia.org/wiki/Cabine_C","","","","","","","","","","","","Cabine C","Cabine C",""
"http://pt.wikipedia.org/wiki/TBS_(canal_de_televisão)","","","","","","","","","","","","TBS (canal de televisão)","TBS;;Turner Broadcasting System",""
"http://pt.wikipedia.org/wiki/Clyde_Football_Club","","","","","","The Bully Wee","","","","","","Clyde Football Club","Clyde",""
"http://pt.wikipedia.org/wiki/Paulista_Esporte_Clube","","","","","","Águia de aço","","","","","","Paulista Esporte Clube","Paulista de São Carlos",""
"http://pt.wikipedia.org/wiki/Universidade_do_Estado_de_Washington","","","","","","","","","","","","Universidade do Estado de Washington","Universidade do Estado de Washington;;Washington State University",""
"http://pt.wikipedia.org/wiki/VfR_Neuss","","","","","","","","","","","","VfR Neuss","VfR Neuss",""
"http://pt.wikipedia.org/wiki/A_Place_to_Bury_Strangers","","","","","","","","","","","","A Place to Bury Strangers","A Place To Bury Strangers",""
"http://pt.wikipedia.org/wiki/Fermilab","","","","","","","","","","","","Fermilab","Fermi National Accelerator Laboratory",""
"http://pt.wikipedia.org/wiki/Universidade_de_Liverpool","","","","","","","","","","","","Universidade de Liverpool","Universidade de Liverpool;;University of Liverpool",""
"http://pt.wikipedia.org/wiki/Real_Equis_Balompié","","","","","","","","","","","","Real Equis Balompié","Real Equis Balompié",""
"http://pt.wikipedia.org/wiki/GospoCentric","","","","","","","","","","","","GospoCentric","GospoCentric",""
"http://pt.wikipedia.org/wiki/Liha","","","","","","","","","","","","Liha","Liha",""
"http://pt.wikipedia.org/wiki/Médicos_sem_Fronteiras","MSF","","","","","","","","","","","Médicos sem Fronteiras","Médicos sem Fronteiras",""
"http://pt.wikipedia.org/wiki/TV_PUC-Rio","","","","","","","","","","","","TV PUC-Rio","TV PUC-Rio",""
"http://pt.wikipedia.org/wiki/1º_Esquadrão_Independente_de_Polícia_Montada_da_PMRR","","","","","","1°EIPMon","","","","","","1º Esquadrão Independente de Polícia Montada da PMRR","1° Esquadrão Ind. de Polícia Montada",""
"http://pt.wikipedia.org/wiki/Tri-Tones","","","","","","","","","","","","Tri-Tones","Tri-Tones",""
"http://pt.wikipedia.org/wiki/Barra_Nova_Esporte_Clube","","","","","","","","","","","","Barra Nova Esporte Clube","Barra Nova",""
"http://pt.wikipedia.org/wiki/Walverdes","","","","","","","","","","","","Walverdes","Walverdes",""
"http://pt.wikipedia.org/wiki/LPI_Media","","","","","","","","","","","","LPI Media","LPI Media",""
"http://pt.wikipedia.org/wiki/Club_Atlético_Gimnasia_y_Esgrima_de_Jujuy","","","","","","O Lobo de Jujuy;;O Matador","","","","","","Club Atlético Gimnasia y Esgrima de Jujuy","Gimnasia de Jujuy",""
"http://pt.wikipedia.org/wiki/Zob_Ahan_Football_Club","","","","","","","","","","","","Zob Ahan Football Club","Zob Ahan;;ذوب ‌آهن",""
"http://pt.wikipedia.org/wiki/Elche_Club_de_Fútbol","","","","","","Franjiverdes, Ilicitanos","","","","","","Elche Club de Fútbol","Elche;;Elche Club de Fútbol",""
"http://pt.wikipedia.org/wiki/Mata-Ratos","","","","","","","","","","","","Mata-Ratos","Mata-Ratos",""
"http://pt.wikipedia.org/wiki/XXVI_Corpo_de_Exército_(Alemanha)","","","","","","","","","","","","XXVI Corpo de Exército (Alemanha)","XXVI. Armeekorps",""
"http://pt.wikipedia.org/wiki/National_Guard","","","","","","","","","","","","National Guard","National Guard",""
"http://pt.wikipedia.org/wiki/Fundação_Gruber","","","","","","","","","","","","Fundação Gruber","The Gruber Foundation",""
"http://pt.wikipedia.org/wiki/Cayman_Athletic_Sports_Club","","","","","","","","","","","","Cayman Athletic Sports Club","Cayman Athletic Football Club",""
"http://pt.wikipedia.org/wiki/QueBarato","","","","","","","","","","","","QueBarato","QueBarato!",""
"http://pt.wikipedia.org/wiki/Port_Talbot_Town_Football_Club","","","","","","The Steelmen","","","","","","Port Talbot Town Football Club","Port Talbot Town;;Port Talbot Town Football Club",""
"http://pt.wikipedia.org/wiki/Bell_Helicopter","","","","","","","","","","","","Bell Helicopter","Bell Helicopter",""
"http://pt.wikipedia.org/wiki/Christie's","","","","","","","","","","","","Christie's","Christie's",""
"http://pt.wikipedia.org/wiki/Grobschnitt","","","","","","","","","","","","Grobschnitt","Grobschnitt",""
"http://pt.wikipedia.org/wiki/Sport_Vereniging_Britannia","","","","","","","","","","","","Sport Vereniging Britannia","Sport Vereniging Britannia",""
"http://pt.wikipedia.org/wiki/Rádio_Cultura_(Foz_do_Iguaçu)","","","","","","","","","","","","Rádio Cultura (Foz do Iguaçu)","Rádio Cultura;;Rádio Cultura de Foz do Iguaçu Ltda.",""
"http://pt.wikipedia.org/wiki/KTTV","","","","","","","","","","","","KTTV","KTTV",""
"http://pt.wikipedia.org/wiki/Editora_Ariel","","","","","","","","","","","","Editora Ariel","Editora Ariel",""
"http://pt.wikipedia.org/wiki/Valisère","","","","","","","","","","","","Valisère","Valisère",""
"http://pt.wikipedia.org/wiki/Electro_Quarterstaff","","","","","","","","","","","","Electro Quarterstaff","Electro Quarterstaff",""
"http://pt.wikipedia.org/wiki/Democratas_66","","","","","","","","Democraten 66","","","","Democratas 66","Democratas 66",""
"http://pt.wikipedia.org/wiki/Johnny_Two_Shoes","","","","","","","","","","","","Johnny Two Shoes","Johnny Two Shoes",""
"http://pt.wikipedia.org/wiki/Leathermouth","","","","","","","","","","","","Leathermouth","LeATHERMØUTH",""
"http://pt.wikipedia.org/wiki/Copacabana_Titãs","","","","","","","","","","","","Copacabana Titãs","Titãs",""
"http://pt.wikipedia.org/wiki/Django_Django","","","","","","","","","","","","Django Django","Django Django",""
"http://pt.wikipedia.org/wiki/Piratas_da_Batucada_(Belém)","","","","","","","","","","","","Piratas da Batucada (Belém)","Piratas da Batucada",""
"http://pt.wikipedia.org/wiki/Pedro_Ortaça","","","","","Pedro Marques Ortaça","Galo Missioneiro","","","","","","Pedro Ortaça","Pedro Ortaça",""
"http://pt.wikipedia.org/wiki/Rio_(banda)","","","","","","","","","","","","Rio (banda)","Rio",""
"http://pt.wikipedia.org/wiki/Clube_Desportivo_Sete_de_Setembro","","","","","","","","","","","","Clube Desportivo Sete de Setembro","Sete de Dourados",""
"http://pt.wikipedia.org/wiki/Malimali_ʻa_maama","","","","","","","","","","","","Malimali ʻa maama","Malimali &#39;a maama",""
"http://pt.wikipedia.org/wiki/Malta_(banda)","","","","","","","","","","","","Malta (banda)","Banda Malta",""
"http://pt.wikipedia.org/wiki/FC_Wil_1900","","","","","","","","","","","","FC Wil 1900","FC Wil 1900;;Wil",""
"http://pt.wikipedia.org/wiki/Leno_e_Lílian","","","","","","","","","","","","Leno e Lílian","Leno e Lílian",""
"http://pt.wikipedia.org/wiki/Associazione_Calcio_Pisa_1909","","","","","","Nerazzurri, As torres","","","","","","Associazione Calcio Pisa 1909","Associazione Calcio Pisa 1909;;Pisa",""
"http://pt.wikipedia.org/wiki/Jwaneng_Galaxy_Football_Club","","","","","","","","","","","","Jwaneng Galaxy Football Club","Jwaneng Galaxy Football Club",""
"http://pt.wikipedia.org/wiki/Natalia_Barbu","","","","","","","","","","","","Natalia Barbu","Natalia Barbu",""
"http://pt.wikipedia.org/wiki/Clap_Your_Hands_Say_Yeah","","","","","","","","","","","","Clap Your Hands Say Yeah","Clap Your Hands Say Yeah",""
"http://pt.wikipedia.org/wiki/Terceira_Idade_Brilha_São_Bernardo_do_Campo","","","","","","","","","","","","Terceira Idade Brilha São Bernardo do Campo","Terceira Idade",""
"http://pt.wikipedia.org/wiki/Nueva_Etica","","","","","","","","","","","","Nueva Etica","Nueva Etica",""
"http://pt.wikipedia.org/wiki/Primer_55","","","","","","","","","","","","Primer 55","Primer 55",""
"http://pt.wikipedia.org/wiki/Karamanspor","","","","","","Tigres do Oriente","","","","","","Karamanspor","Karaman Spor Kulübü;;Karamanspor",""
"http://pt.wikipedia.org/wiki/Tøsedrengene","","","","","","","","","","","","Tøsedrengene","Tøsedrengene",""
"http://pt.wikipedia.org/wiki/Sport_Clube_Caleijão","","","","","","Futebol Clube Praia Branca","","","","","","Sport Clube Caleijão","Sport Clube Caleijão",""
"http://pt.wikipedia.org/wiki/HolyHell","","","","","","","","","","","","HolyHell","HolyHell",""
"http://pt.wikipedia.org/wiki/Associazione_Calcio_Cesena","","","","","","Cavallucci Marini","","","","","","Associazione Calcio Cesena","Cesena",""
"http://pt.wikipedia.org/wiki/SuperVillain_Studios","","","","","","","","","","","","SuperVillain Studios","SuperVillain Studios",""
"http://pt.wikipedia.org/wiki/Association_Sportive_de_Mif","","","","","","","","","","","","Association Sportive de Mif","Association Sportive de Mif",""
"http://pt.wikipedia.org/wiki/Zendesk","","","","","","","","","","","","Zendesk","Zendesk",""
"http://pt.wikipedia.org/wiki/Dicico","","","","","","","","","","","","Dicico","Dicico",""
"http://pt.wikipedia.org/wiki/XXX_Corpo_de_Exército_(Alemanha)","","","","","","","","","","","","XXX Corpo de Exército (Alemanha)","XXX. Armeekorps",""
"http://pt.wikipedia.org/wiki/Laboratório_Militar_de_Produtos_Químicos_e_Farmacêuticos","","","","","","","","","","","","Laboratório Militar de Produtos Químicos e Farmacêuticos","Laboratório Militar de Produtos Químicos e Farmacêuticos",""
"http://pt.wikipedia.org/wiki/3G_Capital","","","","","","","","","","","","3G Capital","3G Capital",""
"http://pt.wikipedia.org/wiki/Gwendal","","","","","","","","","","","","Gwendal","Gwendal",""
"http://pt.wikipedia.org/wiki/Protegidos_da_Princesa","","","","","","","","","","","","Protegidos da Princesa","Os Protegidos da Princesa",""
"http://pt.wikipedia.org/wiki/Club_Universitario_de_Deportes","","","","","","Estudiantiles;;Merengues;;«La U»","","","","","","Club Universitario de Deportes","Universitario",""
"http://pt.wikipedia.org/wiki/Freescale_Semiconductor","","","","","","","","","","","","Freescale Semiconductor","Freescale Semiconductor;;Freescale Semiconductor, Inc.",""
"http://pt.wikipedia.org/wiki/The_Orange_Lights","","","","","","","","","","","","The Orange Lights","The Orange Lights",""
"http://pt.wikipedia.org/wiki/MiniIntheBox","","","","","","","","","","","","MiniIntheBox","MiniInTheBox",""
"http://pt.wikipedia.org/wiki/Cartel_(banda)","","","","","","","","","","","","Cartel (banda)","Cartel (banda)",""
"http://pt.wikipedia.org/wiki/Frösö_Idrottsförening","","","","","","","","","","","","Frösö Idrottsförening","Frösö IF;;Frösö Idrottsförening",""
"http://pt.wikipedia.org/wiki/Esporte_Clube_Espigão","","","","","","Caçulinha de Rondônia","","","","","","Esporte Clube Espigão","Espigão;;Esporte Clube Espigão",""
"http://pt.wikipedia.org/wiki/Club_de_Fútbol_México","","","","","","","","","","","","Club de Fútbol México","",""
"http://pt.wikipedia.org/wiki/Smart_(automóvel)","","","","","","","","","","","","Smart (automóvel)","Smart Automobile",""
"http://pt.wikipedia.org/wiki/Náutico_Futebol_Clube","","","","","","Alvirrubro;;Clube-Simpatia de Roraima","","","","","","Náutico Futebol Clube","Náutico;;Náutico Futebol Clube",""
"http://pt.wikipedia.org/wiki/AOA_Black","","","","","","","","","","","","AOA Black","AOA Black",""
"http://pt.wikipedia.org/wiki/Partido_Trabalhista_Nacional","","","","","","","","","","","","Partido Trabalhista Nacional","Partido Trabalhista Nacional",""
"http://pt.wikipedia.org/wiki/Orchestre_Révolutionnaire_et_Romantique","","","","","","","","","","","","Orchestre Révolutionnaire et Romantique","Orchestre Révolutionnaire et Romantique",""
"http://pt.wikipedia.org/wiki/Fußballverein_Illertissen_e.V.","","","","","","","","","","","","Fußballverein Illertissen e.V.","FV Illertissen",""
"http://pt.wikipedia.org/wiki/BRZ","","","","","","","","","","","","BRZ","Abril Radiofusão S.A.;;BRZ",""
"http://pt.wikipedia.org/wiki/Harlem_Rocks","","","","","","","","","","","","Harlem Rocks","Harlem Rocks",""
"http://pt.wikipedia.org/wiki/Br'oz","","","","","","","","","","","","Br'oz","Br'oz",""
"http://pt.wikipedia.org/wiki/RTP_TV_Salinas","","","","","","","","","","","","RTP TV Salinas","RTP TV Salinas",""
"http://pt.wikipedia.org/wiki/Rabat_1950_Football_Club","","","","","","","","","","","","Rabat 1950 Football Club","Rabat 1950 Football Club",""
"http://pt.wikipedia.org/wiki/Partido_Democrata_Europeu","","","","","","","","European Democratic Party;;Parti Démocrate Européen","","","","Partido Democrata Europeu","Partido Democrata Europeu",""
"http://pt.wikipedia.org/wiki/Darkness_Dynamite","","","","","","","","","","","","Darkness Dynamite","Darnkess Dynamite",""
"http://pt.wikipedia.org/wiki/Sport_Luanda_e_Benfica","","","","","","Águias de Luanda","","","","","","Sport Luanda e Benfica","Benfica de Luanda",""
"http://pt.wikipedia.org/wiki/Universidade_Federal_de_Uberlândia","","","","","","UFU","","","","","","Universidade Federal de Uberlândia","Universidade Federal de Uberlândia",""
"http://pt.wikipedia.org/wiki/Novo_Horizonte_Futebol_Clube","","","","","","Fantasma, Zonte","","","","","","Novo Horizonte Futebol Clube","Novo Horizonte;;Novo Horizonte Futebol Clube",""
"http://pt.wikipedia.org/wiki/Empresa_de_Transportes_Braso_Lisboa","","","","","","","","","","","","Empresa de Transportes Braso Lisboa","Empresa de Transportes Braso Lisboa Ltda",""
"http://pt.wikipedia.org/wiki/Eden_Rose","","","","","","","","","","","","Eden Rose","Eden Rose",""
"http://pt.wikipedia.org/wiki/Inconfidência_Mineira_(escola_de_samba)","","","","","","","","","","","","Inconfidência Mineira (escola de samba)","Inconfidência Mineira",""
"http://pt.wikipedia.org/wiki/Sete_de_Setembro_Futebol_Clube","","","","","","Rubros;;Sete;;Tigre da Floresta","","","","","","Sete de Setembro Futebol Clube","Sete de Setembro",""
"http://pt.wikipedia.org/wiki/DMN","","","","","","","","","","","","DMN","DMN",""
"http://pt.wikipedia.org/wiki/TV_da_Gente","","","","","","","","","","","","TV da Gente","TV da Gente",""
"http://pt.wikipedia.org/wiki/Associação_Atlética_Ranchariense","","","","","","Margosa","","","","","","Associação Atlética Ranchariense","Ranchariense",""
"http://pt.wikipedia.org/wiki/Ibex_(banda)","","","","","","","","","","","","Ibex (banda)","Ibex",""
"http://pt.wikipedia.org/wiki/Associação_Atlética_Ipiranga","","","","","","Falcão Negro","","","","","","Associação Atlética Ipiranga","Asociação Atlética Ipiranga;;Ipiranga",""
"http://pt.wikipedia.org/wiki/Jerónimo_Martins","","","","","","","","","","","","Jerónimo Martins","Jerónimo Martins",""
"http://pt.wikipedia.org/wiki/Alfa_Romeo","","","","","","","","","","","","Alfa Romeo","Alfa Romeo;;Alfa Romeo Automobiles S.p.A.",""
"http://pt.wikipedia.org/wiki/Maurício_e_Eduardo","","","","","","","","","","","","Maurício e Eduardo","Maurício e Eduardo",""
"http://pt.wikipedia.org/wiki/Filosofia_de_Rua","","","","","","","","","","","","Filosofia de Rua","Filosofia de Rua",""
"http://pt.wikipedia.org/wiki/Chrysler_do_Brasil","","","","","","","","","","","","Chrysler do Brasil","Chrysler do Brasil",""
"http://pt.wikipedia.org/wiki/Polícia_Militar_de_Roraima","","","","","","PMRR","","","","","","Polícia Militar de Roraima","Polícia Militar;;de Roraima",""
"http://pt.wikipedia.org/wiki/Association_sportive_de_la_SONABEL","","","","","","SONABEL","","","","","","Association sportive de la SONABEL","Association Sportive SONABEL",""
"http://pt.wikipedia.org/wiki/SCG_Muangthong_United","","","","","","","","","","","","SCG Muangthong United","SCG Muangthong United",""
"http://pt.wikipedia.org/wiki/Instituto_Steve_Biko","","","","","","","","","","","","Instituto Steve Biko","Instituto Cultural Beneficente Steve Biko",""
"http://pt.wikipedia.org/wiki/The_BOC_Group","","","","","","","","","","","","The BOC Group","BOC Group plc",""
"http://pt.wikipedia.org/wiki/98_FM_(Eunápolis)","","","","","","","","","","","","98 FM (Eunápolis)","98 FM",""
"http://pt.wikipedia.org/wiki/Avaí_Futebol_Clube_(feminino)","","","","","","Leoas da Ilha;;O Time da Raça","","","","","","Avaí Futebol Clube (feminino)","Avaí;;Avaí Futebol Clube",""
"http://pt.wikipedia.org/wiki/Bennie_K","","","","","","","","","","","","Bennie K","Bennie K",""
"http://pt.wikipedia.org/wiki/Jagdstaffel_12","","","","","","","","","","","","Jagdstaffel 12","",""
"http://pt.wikipedia.org/wiki/Shine_America","","","","","","","","","","","","Shine America","Shine America",""
"http://pt.wikipedia.org/wiki/Gombak_United_FC","","","","","","Os Toros","","","","","","Gombak United FC","Gombak United FC",""
"http://pt.wikipedia.org/wiki/Stereopony","","","","","","","","","","","","Stereopony","",""
"http://pt.wikipedia.org/wiki/Maybach","","","","","","","","","","","","Maybach","Maybach-Manufaktur;;Maybach-Motorenbau GmbH",""
"http://pt.wikipedia.org/wiki/Esporte_Clube_São_Bento","","","","","","Azulão;;Bentão","","","","","","Esporte Clube São Bento","São Bento",""
